,source,date_time,year,link,content,queryword
120,peopleschina,2015-11-25 00:00:00.000000,2015,http://en.people.cn/n/2015/1125/c90000-8981744.html,"Children are attracted by a robot anchorman at the World Robot Conference in Beijing, capital of China, Nov. 24, 2015. The World Robot Conference, which kicked off on Nov. 23, will last until Nov. 25. [Photo: Xinhua/Jin Liwang]
The World Robot Conference 2015 is set to close in Beijing on this Wednesday.
During the three-day expo, China has been encouraging overseas robotics companies to share technologies with China-based vendors.
Meantime, China is attempting to develop the market share of made-in-China robots, with a goal of over 30 percent of the global market share by 2030.
The aim is to use robots to improve efficiency in manufacturing sectors ranging from automobiles to textiles.
China became the world's largest robotics market last year by the number of products in use.
At the same time, the aging population and the increasing income of Chinese families are set to boost sales of service robots.
Robots can conduct such tasks as cooking, monitoring blood pressure and helping senior citizens.
For more on this, CRI's Shane Bigham spoke with John Ross, senior fellow with the Chongyang Institute for Financial Studies at Renmin University.",'% robot%'
121,peopleschina,2015-11-24 00:00:00.000000,2015,http://en.people.cn/n/2015/1124/c90000-8980925.html,"China will increase imports, make it easier for overseas shoppers to get tax refunds and allow foreigners to visit more of the country for 72 hours without a visa, the central government said on Monday.
Outlining a number of measures aimed at encouraging consumption and stabilizing the struggling economy, China will start to import more advanced equipment and daily consumer goods and eliminate or reduce tariffs on the imports of these products, according to a guideline issued by the State Council.
China will continue to open up its service sector to foreign investors by adopting the ""pre-establishment national treatment plus negative list"" approach.
It promised to support the development of ""emerging industries with strategic importance,"" a category including energy conservation and environmental protection, next-generation information technology, and new energy vehicles.
The announcement also specified 3D printing, robotics, gene engineering, wearable devices, smart home appliances, and digital media as targets for development.
The government will subsidize buyers of these new products and services.
""Boosting consumption is conducive to economic restructuring and sustainable growth,"" said the guideline.
The pro-consumption measures came as China is trying to shift from investment-led growth to consumption and innovation-driven expansion.
In a tone-setting communique issued by the Communist Party of China Central Committee last month, the country's top leadership vowed to make consumption a bigger contributor to economic growth in the next five years.",'% robot%'
122,peopleschina,2015-11-23 00:00:00.000000,2015,http://en.people.cn/n/2015/1123/c90000-8980644.html,"Robots that can serve as waiters are demonstrated during the World Robot Conference in Beijing, capital of China, Nov. 23, 2015. (Xinhua/Jin Liwang)",'% robot%'
123,peopleschina,2015-11-23 00:00:00.000000,2015,http://en.people.cn/n/2015/1123/c90000-8980738.html,"BEIJING, Nov. 23 -- China will increase imports, make it easier for overseas shoppers to get tax refunds and allow foreigners to visit more of the country for 72 hours without visas, the central government said on Monday.
Outlining a number of measures aimed at encouraging consumption and stabilizing the struggling economy, the government said China will start to import more advanced equipment and daily consumer goods.
It promised to support the development of ""emerging industries with strategic importance,"" a category including energy conservation and environmental protection, next-generation information technology, and new energy vehicles.
The announcement also specified 3D printing, robotics, gene engineering, wearable devices, smart home appliances, and digital media as targets for development.",'% robot%'
124,peopleschina,2015-11-21 00:00:00.000000,2015,http://en.people.cn/business/n/2015/1121/c90778-8979980.html,"An intelligent robot inspects the equipment at a transformer station in Quanjiao county, Anhui province. [Song Weixing / China Daily]
Committee's draft of plan almost ready for government review
China is close to complete a five-year development plan for home-made robots industry, multiple sources said on Friday. The ambitious plan aims to more than double the market share of made-in-China robots to 50 percent by 2020.
An expert who participated in drawing up the plan said a committee advising on the robotics element of the country's ""Made in China 2025"" strategy is ""almost ready"" to submit its draft to the central government for final approval.
""It will be announced in early 2016, if not next month,"" said the expert, who asked to remain anonymous.
The government committee's members come from across a range of key industrial sectors covered by the Ministry of Industry and Information Technology.
""Made in China 2025"" is an attempt to transform the country from being the biggest manufacturing power into one of the world's strongest modern technology-driven economies.
Guangdong-based newspaper 21st Century Business Herald also reported the robot plan will be implemented by year end, citing another unnamed source.
A committee document supplied to China Daily revealed the country will look specifically at making ""breakthroughs"" in key technologies, such as decelerator and controlling systems.
The document also mapped out a longer 10-year growth route for the robotics industry, by which time China is expected to have more than 70 percent of the global market.
""Domestic robot makers will have a bigger say in the market in coming years as they advance in industrial know-how and in developing and manufacturing service robots,"" the document said.
Luo Jun, executive president of the International Robotics and Intelligent Equipment Industry Alliance, however said domestic players currently took about 20 percent of the market share, which makes the 50 percent target ""very difficult to accomplish"". Luo said Chinese players currently have around a fifth of the global market, making the 50 percent target ""very difficult to accomplish"".
Chinese vendors are already making strong inroads into lower-end markets, largely based on price. But it's the global vendors, including Switzerland-based multinational ABB Ltd, that still have a firm hold on higher-end manufacturing, which demand greater levels of accuracy and sophistication of their robots, especially in areas such as welding or delicate assembly.
China's car-making industry, the biggest domestic market for robots, still depends on imported devices for most assembly work.
According to the MIIT document, capturing a bigger local market remains the priority for domestic firms if they are to compete effectively with foreign rivals.
But as manufacturers continue to replace their sometimes aging systems with state-of-the-art robotics, the ministry estimates that by 2020 at least 150,000 will be added to Chinese factories, bringing the total industrial robot population nationally to 1.8 million by 2025.",'% robot%'
125,peopleschina,2015-11-24 00:00:00.000000,2015,http://en.people.cn/n/2015/1124/c90000-8981240.html,"China's homegrown anti-terrorism robots used for public security purposes are shown to the public at the World Robot Conference 2015 (WRC 2015) on Nov.23, 2015.The anti-terrorism robot complex, developed by Harbin Institute of Technology Robot Group (HRG), consists of a detective robot, a small explosive ordnance disposal (EOD ) robot, and an armed combat robot.(CNS/Xiong Ran)
China's homegrown anti-terrorism robots used for public security purposes are shown to the public at the World Robot Conference 2015 (WRC 2015) on Nov.23, 2015.The anti-terrorism robot complex, developed by Harbin Institute of Technology Robot Group (HRG), consists of a detective robot, a small explosive ordnance disposal (EOD ) robot, and an armed combat robot.(CNS/Xiong Ran)
China's homegrown anti-terrorism robots used for public security purposes are shown to the public at the World Robot Conference 2015 (WRC 2015).
The anti-terrorism robot complex, developed by Harbin Institute of Technology Robot Group (HRG), consists of a detective robot, a small explosive ordnance disposal (EOD ) robot, and an armed combat robot.
The detective robot can travel through all kinds of mountainous areas and dangerous landforms and send timely information in the form of text, picture and audio.
The small EOD robot, equipped with unique mechanical arms, can carry objects weighing 6 to 30 kilograms, walk 3 meters under water and even work in rainy weather.
The armed combat robot is designed for protective work. Its front arm can be equipped with firearms.
All the three robots can be remotely controlled both wireless and wired and can assist police and armed police force in performing anti-terrorism tasks, said Jian Lei, an engineer at the conference.
These robots can be also used in fire-fighting works and maritime environment, Jian added.
""Core technology of these special robots is independently developed by China,"" Jian said.
HRG brings more than 10 types of robots and smart equipment to the conference.
WRC 2015 is the first international robotic conference held in China, sponsored by China Association for Science and Technology, Ministry of Industry and Information Technology of China and Beijing Municipal Government. Over 200 domestic and foreign enterprises, research institutes, universities and colleges in robotic field displayed their latest innovative products on the conference.",'% robot%'
126,peopleschina,2015-11-24 00:00:00.000000,2015,http://en.people.cn/n/2015/1124/c98649-8981243.html,The World Robot Conference 2015 (WRC 2015) opened in Beijing on Monday. Industrial robots and service robots attract huge attention from visitors during the exhibition. Let's hava a look at the robots displaying various skills in the videos.,'% robot%'
127,peopleschina,2015-11-21 00:00:00.000000,2015,http://en.people.cn/n/2015/1121/c90882-8979917.html,"A robot bridesmaid attends a wedding ceremony in Tianjin, north China, Nov. 1, 2015. A robot invented by a technology company in Tianjin to serve as waitress in restaurant was used to act as a bridesmaid in a wedding ceremony here on Nov. 1. (Xinhua/You Sixing)",'% robot%'
128,peopleschina,2015-11-23 00:00:00.000000,2015,http://en.people.cn/n/2015/1123/c98649-8980736.html,"BEIJING, Nov. 23(People's Daily Online)-- The World Robot Conference 2015 (WRC 2015) opened today in Beijing.
The event features a forum, an exhibition and the World Adolescents Robot Contest 2015.
Visitors can watch the industrial robots and service robots at close range
and experience their floor-scrubbing, waitressing,cooking, window cleaning, -and even ping pong and football-skills during the exhibition.
""It is foreseeable that robot will become our indispensible assistant just like mobile phones and computers, ""said Li Yuanchao, Vice President of China, in his speech at the opening ceremony of the WRC 2015.",'% robot%'
129,peopleschina,2015-11-20 00:00:00.000000,2015,http://en.people.cn/n/2015/1120/c90000-8979695.html,"What will humans look like in 1,000 years?
Humans will be very different creatures 1,000 years from now.
Climate change, artificial intelligence and genetic mutations are all set to transform our bodies in drastic ways, according to a recent video.
We could for instance, develop red eyes as our DNA mutates, and have darker skin as an evolutionary response to global warming.
'In the future nanobots - or tiny robots - will be suddenly integrated into our own bodies, enhancing our abilities,' it says
'No longer will we be limited by own own physiology, but truly become a mixture of biology and machine on the inside.'
Meanwhile, designer babies will cause future generations to grow into intelligent, attractive and physically people.
'But while that will make us better smarter, stronger and better looking, such genetic similarity, or lack of human diversity, leaves room for a single new disease of the future, to wipe out the entire human race.'
As global warming takes hold, humans will also be skinnier and taller, it predicts, as this body shape is better able to dissipate heat.
Our faces may also change dramatically, according to Dr Alan Kwan, who holds a PhD in computational genomics from Washington University in St Louis.
Genetic mutations may cause our eyes to turn red and give us superhuman abilities, the video claims
Dr Kawn has created a stunning series of images which display one possible evolution for the human race over the next 100,000 years.
Dr Kwan believes that key to our future evolution will be man ‘wresting control’ of the human form from natural evolution and adapting human biology to suit our needs.
As genetic engineering becomes the norm, ‘the fate of the human face will be increasingly determined by human tastes’ writes Dr Kwan, while foreheads will continue to expand as our brains continue to grow larger.
As man achieves total mastery over genetics, the human face will become heavily biased towards features that humans find fundamentally appealing: strong, regal lines, straight nose, intense eyes, and placement of facial features that adhere to the golden ratio and left/right perfect symmetry.
As genetic engineering becomes the norm, the fate of the human face will be increasingly determined by human tastes writes Dr Kwan, while foreheads will continue to expand as our brains continue to grow larger.Dr Kwan believes eyes will grow 'unnervingly large' as the human race colonizes the solar system
As genetic engineering becomes the norm, the fate of the human face will be increasingly determined by human tastes writes Dr Kwan, while foreheads will continue to expand as our brains continue to grow larger.Dr Kwan believes eyes will grow 'unnervingly large' as the human race colonizes the solar system",'% robot%'
130,peopleschina,2015-11-20 00:00:00.000000,2015,http://en.people.cn/n/2015/1120/c90000-8979234.html,"A da Vinci surgical robot successfully performed a kidney surgery for a six-year-old boy in the First Affiliated Hospital of Sun Yat-sen University in Guangzhou city, south China's Guangdong province on November 16, 2015.
The hospital said on Thursday that the surgery is the very first robotic one performed on kid in the south China region.
The child patient was diagnosed as severe left kidney hydronephrosis. As the patient is old enough and his symptoms were clear-cut, the hospital decided to employ the da Vinci Surgical System, using robotic manipulators. During the surgery, the surgeon sat behind the screen with a magnified view of the surgical site and operated the machine's arms. The system is celebrated for its precision.
The surgery was completed within two hours and 20 minutes, one hour less than normal laparoscopic surgeries. According to Xu Zhe, surgeon for this robotic surgery, the child bled very little, and the suture was neat.
The child is now steadily recovering.",'% robot%'
131,peopleschina,2015-11-26 00:00:00.000000,2015,http://en.people.cn/n/2015/1126/c98649-8982301.html,"On the occasion of the World Robot Conference 2015(WRC 2015) being held in Beijing, the British delegation of science and innovation did an interview with People's Daily Online and held a cultural salon about the robotics industry.
Professor David Lane and Geoff Pegman, two British representatives of the robotics industry, shared their opinions with us.
China, UK both benefit from co-operation in robotics industry
""The reason that we are here is to strengthen the links with China and in fact the UK has a lot to offer particularly in the next generation of robotic systems. We are on the same journey, and the thing we both want to do is to make robots smart. We have strategic plans in the UK and what we are doing is finding funding in China. It's definitely a good time because we are both just starting the journey,"" said Professor David Lane, who has been devoted to the robotic industry for many years.
At the same time, China and UK also have common challenges. ""We both have aging societies and room for automation in the food industry etc,"" said Geoff Pegman, who is the managing director of RU Robots and had over 22 years experiences with the advanced robotics industry.
Robots can give people happier lives
As one of the eight great technologies that Britain has invested in and supported, robotics has close relations with health care and people's daily lives.
""I think within five to ten years, we will have systems that are able to assist and help people to stay at home longer and actually give them happier lives,"" said Geoff Pegman.
Professor David Lane also predicts one exciting scenario in the future: The people who have no hands could have robot hands. And the old people who suffer from dementia could have robots to talk with. And the robot assistants won't get annoyed when old people ask the same question again and again.
""Avanta"" Band robots dance to the music at the World Robot Conference 2015. (People's Daily Online/Ma Xiaochun)
Will robots threaten existence of human race in the future?
""No! I think you are not talking about industrial accidents. If you are talking about the robots taking over the world, technology is a very long way from being able to do that,"" said Geoff Pegman.
As China's Vice President said in the opening ceremony of the WRC 2015, it is foreseeable that robots will become our indispensable assistant just like mobile phones and computers; we are looking forward to the changes and conveniences that robots create in the world.",'% robot%'
132,peopleschina,2015-11-26 00:00:00.000000,2015,http://en.people.cn/n/2015/1126/c90000-8981911.html,"In photo: The husband of the patient presents flower to the mother
A mother has recently successfully transferred her uterus to her 22-year-old daughter, who was born without a vagina in her womb. This was the first human uterus transplantation case in China, announced the Xijing Hospital on November 25 in Xi’an city, central China’s Shaanxi Province, where the operation took place.
The da Vinci robotic surgery, 14 hours long, involved 38 specialists from the hospital’s 11 departments. According to Chen Biliang, director of the hospital’s Gynecology and Obstetrics Department, uterus transplantation is one of the world’s most complex surgeries the human organ transplantation field, as the womb lies deep in the pelvic and the surrounding blood vessels are extremely narrow.",'% robot%'
133,peopleschina,2015-12-16 00:00:00.000000,2015,http://en.people.cn/n/2015/1216/c90000-8991200.html,"The opening ceremony of ""the Light of Internet"" Expo took place in Wuzhen, Dec. 15, 2015. “The Light of Internet” Expo is an important part of this year’s World Internet Conference, over 260 domestic and international companies will be taking part in this expo to display their high-tech new products and technologies. Various types of robots have become a hit at the expo.",'% robot%'
134,peopleschina,2015-12-16 00:00:00.000000,2015,http://en.people.cn/n/2015/1216/c90000-8991203.html,"By Gu Jianjun, post-doctoral of China Institute of Global Development Strategy, Central Compilation &Translation Bureau
The 2nd World Internet Conference will be held on Dec. 16-18 in Wuzhen, east China's Zhejiang Province. The Light of the Internet Expo is opened to the media and public on Dec. 15.
Compared with last year, this year's expo has a larger scale and higher standards.
258 Internet technology giants including: Microsoft, IBM, SAP, SAMSUNG, PSAFE, Nokia, Alibaba, Baidu, Tencent, JD.com ,Qihoo 360 and other enterprises from around the world participate in the event.
The expo demonstrates the development and achievements of China's Internet in the past 20 years, along with its latest Internet technology and products that can best be described as a feast of IT.
Expo booths display newly released products, such as Baidu's driverless automobile cars, 5G technology and industry cloud platform of China Telecom, 3D printing, Qihoo 360's global network attack monitoring technology, SAP's industrial robots, Nokia's latest virtual reality camera platform, IBM's cognitive computing and Alibaba's sandbox, and much more.
You can also see network security related products, finance, Internet plus culture media integration, WIT120 and other fields
The expo hosts more than 80 various brand sharing conferences. Venture capital organization representatives from the United States, Japan and other countries are expected to participate.
The Fifth Plenary Session of 18th CPC Central Committee has put forward new development concepts of innovation, integration, greenness, openness and sharing.
China adheres to innovation and development to"" implement network power strategy"" and "" Internet + "" plan of action, share economic development and put forward a national strategy of big data.
China is pushing the ""Internet +"" strategy and promoting technological innovations. The Light of Internet Expo mirrors China's innovation and development concept.
In the past 20 years, China's Internet has experienced rapid development starting from scratch.
There are now 4 million websites, nearly 700 million Internet users, 1.2 billion mobile phone users, 600 million WeChat and Weibo users producing 30 billion messages daily.
Chinese Internet companies also grew fast in the past decade, and the Internet has contributed to strong economic growth. In 2014, China's Internet economy reached 7% in GDP, more than in the US.
Alibaba, Tencent, Baidu and JingDong have four seats of the top 10 global Internet companies. China remains a veritable network nation, walking step by step.
Chinese Internet companies are tapping the overseas market. We are looking forward to China's strategy of ""Internet +"" to encourage the global economy, which is in recovery.",'% robot%'
135,peopleschina,2015-12-17 00:00:00.000000,2015,http://en.people.cn/n/2015/1217/c90000-8991845.html,"HANGZHOU, Dec. 16 -- The Second World Internet Conference (WIC) Wuzhen Summit will help shape a better common future for the world and China can play a leading role in the Internet-based Fourth Industrial Revolution, World Economic Forum founder and executive chair Klaus Schwab said on Wednesday.
""The World Internet Conference is important [as we] all have a shared responsibility to harness the enormous potential of innovation for the benefit of global society as a whole,"" Schwab said during the opening ceremony of the China-initiated summit.
The Fourth Industrial Revolution, or Industry 4.0, is the convergence of smart technology including artificial intelligence, robotics, 3D printing, nanotechnology, materials science, energy storage and quantum science, with the Internet. It is not just about advancing products and services, it is about changing whole systems, according to Schwab.
""No institution, government, business, or system is able to govern the Internet alone [...] we need a networked approach, an enabling platform to develop a globally shared view of how technology is reshaping our economic, social, cultural and human environments,"" Schwab said.
He pointed out that to ensure that global values, norms and standards keep pace with scientific and technological progress, the world needed ongoing, agile and results-oriented interaction between governments, international organizations and civil society.
""The historic Paris Climate Agreement last weekend actually stipulates [...]the importance of multi-stakeholder cooperation to address global challenges,"" he added.
The prerequisite of reaping the tremendous benefits of the Fourth Industrial Revolution is a harmonious, open global ecosystem with the Internet at its core, according to Schwab.
He said he believed that China, the country with the largest -- and still growing -- number of Internet users, can, and should, take a particularly leading, constructive role in building the global scientific and technological system, as China had done just now in the global climate negotiations.",'% robot%'
136,peopleschina,2015-12-22 00:00:00.000000,2015,http://en.people.cn/n/2015/1222/c90000-8994100.html,"BEIJING, Dec. 22 -- A restaurant serving Japanese ramen made by robots will make its debut in downtown Shanghai on Christmas eve, joining the trend of smart tech in service that swept across China this year.
The two ramen robots have a clear division of labor, working in tandem to pour noodles into the pot, boil them, add soup and ingredients, and serving. They are capable of finishing the whole process in an average of 90 seconds.
The robots can manage the boiling time precisely and control the amount of ingredients, keeping the taste and temperature consistent.
Apart from seafood and fried fish ramen, the robots can be upgraded to serve ramen with beef and braised pork in brown sauce to cater to Chinese customers' tastes.
In 2015 alone, dozens of restaurants featuring robots emerged in large and medium-sized cities across China. In addition to attracting curious customers, they have proven to increase efficiency and lower the operating costs.
As the first restaurant providing robot service in Changsha, capital of central China's Hunan Province, Moli Robot restaurant employed one greeting robot, two noodle-slicing robots and four serving robots when it opened in July.
Employing the robots is actually cost-effective, Moli's manager, surnamed Zhou, said.
Each robot cost around 48,000 yuan (about 7,400 U.S. dollars) -- about the same as the annual salary for one server. This means the restaurant can recover costs within a year, Zhou said.
""Normally one robot can work three to five years, so they are definitely much cheaper than employing waiters and waitresses,"" he said.
Burdened by rising salaries and a labor shortage, restaurant managers have had difficulties finding staff in recent years. Zhou said the serving robots have come at the right time as they are capable of addressing both issues.
Based on a report published by China's recruiting website Ganji, nearly 70 percent of enterprises in China are in shortage of labor this year, with enterprises lacking 14 employees on average. While in the service industry, each enterprise short of 16 employees.
The robots don't ask for leave and they won't get ill. Charge them for 6 hours during the night and they can work around 10 hours a day, said a woman surnamed Wu, who manages Shenghuayuan in east China's Hangzhou City.
Since customers are pleased to take photos and share them on social media after being served by the robots, ""the robots become natural advertisements,"" said Wu.
China will focus on service robots and intelligent robots in the coming five years, according to Xin Guobin, vice minister of the Ministry of Industry and Information Technology at a meeting earlier this month.
In the coming 30 years, China will be the largest market of robots and intelligent equipment. By 2020, the number of robots in China will exceed 400,000, estimated by Luo Jun, secretary of the International Robotics and Intelligent Equipment Industry Alliance.",'% robot%'
137,peopleschina,2015-12-22 00:00:00.000000,2015,http://en.people.cn/n/2015/1222/c90000-8994095.html,"San Francisco, Dec.21 (People’s Daily Online) SpaceX cheered the world up on Monday by guiding a recycled rocket back at a designated area while still deposited the second stage rocket into orbit.
After three failed attempts, it marks a breakthrough not only for SpaceX but also for Elon Musk, CEO of Tesla and SpaceX.
(Photo: spacex.com)
In January and April, the company tried twice but all their efforts thwarted for the failed system and engine malfunction. What’s worse, the rocket ended in an explosion during the company’s third attempt.
That’s why when the rocket landed, Elon Musk tweeted that “11 satellites deployed to target orbit and Falcon has landed back at Cape Canaveral. Headed to LZ-1. Welcome back, baby!”
Even NASA and Jeff Bezos, CEO of Amazon, sent their congratulations.
Everyone is told that the success signifies an upcoming cheaper era for space travel. Traditionally, rockets are discarded after they detach from the space shuttle. Now, a private company makes them reusable.
And that’s not the first time that a rocket was guided to land safely on the earth. Blue Origin, another private company headed by Jeff Bezos made a safe rocket landing on November 24 this year after it travelled 62 miles above Earth.
These successful experiments, although from different companies, may bring more significant changes than people can ever imagine. And it will definitely encourage other private companies to try more and encourage more companies to join the club to explore the outer space.
Well, the club now has already had some front- runners: Richard Branson, founder of Virgin Group, who established his own space tourism company —— Virgin Galactic, a spaceline for Earth with the goal of democratizing access to space for the benefit of life on earth; Paul Allen, co-founder of Microsoft, who designed SpaceShipOne, the first experimental air-launched rocket-powered aircraft with suborbital flight capability that uses a hybrid rocket motor; and Google Lunar X Prize incentivizes space entrepreneurs to land a privately funded robot on the moon.
Life is not about ongoing trivial, but about poem and travel. Maybe only when people really care about remote things, could they change where they live.
Elon Musk’s goal is to “colonize” Mars by creating two “suns” over the Mars to warm up the red planet and turn any frozen carbon dioxide into gas. He even mentioned that SpaceX is currently working on plans for their Mars transit vehicle during an interview this year.
Now the Mars is not a totem for those explorers. It could be a new habitat for human beings. Imagine in 20 years, When SpaceX build a home on Mars, are you willing to sell everything and buy a one-way ticket from Elon Musk to be the first habitants there?
(Photo: spacex.com)",'% robot%'
138,peopleschina,2015-12-28 00:00:00.000000,2015,http://en.people.cn/n/2015/1228/c90000-8996402.html,"Over 20 million people in China are with hearing disabilities, and sign language is their major way of communicating. However, communicating with them in daily life is difficult since few people understand sign language. To solve the problem, Beijing Union University established a special group called ""Union One"" robot team to develop a robot which can speak in sign language. The robot is 140 centimeters tall, with hydraulic devices controlled by customized algorithms, which moves the joints, so that the robot can make signs and communicate with people.",'% robot%'
139,peopleschina,2015-12-24 00:00:00.000000,2015,http://en.people.cn/n/2015/1224/c90000-8995237.html,"HANGZHOU, Dec. 24 -- The human brain is the world's most sophisticated computer, but a group of Chinese scientists have developed a computer chip that works much like the brain.
Jointly developed by scientists from Hangzhou Dianzi University and Zhejiang University in east China's Zhejiang Province, the new chip, named ""Darwin,"" was revealed earlier this week after more than a year of research.
""It can perform intelligent computer tasks by simulating a human brain's neural networks, in which neurons connect with one another via synapses,"" said Dr. Ma De from Hangzhou Dianzi University.
The black plastic piece is smaller than a dime, but is equipped with 2,048 neurons and four million synapses, two of the fundamental units that make up the human brain.
With the new chip, a computer can do more while using less electricity. ""It can process 'fuzzy information' that conventional computer chips fail to process,"" said Shen Juncheng, a scientist from Zhejiang University.
For example, it can recognize numbers written by different people, distinguish among different images, and move objects on screen by receiving a user's brain signals.
The brain-like chip is expected to be used in robotics, intelligent hardware systems and brain-computer interfaces, but its development is still in the preliminary stage, according to Ma.
TrueNorth, an advanced brain-like chip developed by IBM, is on the United States' technology embargo list to China, so Chinese scientists had to start their research from scratch.
The development of Darwin marked a significant breakthrough in brain-inspired computing research in China. The research findings were published in the online English edition of ""Science China: Information Sciences,"" an academic journal.",'% robot%'
140,peopleschina,2014-03-16 00:00:00.000000,2014,http://en.people.cn/202936/8567758.html,"BEIJING, March 15 -- In China's previous space missions, astronauts like Yang Liwei emerged as heroes, but in the country's third lunar exploration, a robot has unexpectedly grabbed the nation's heart.
Lunar rover Yutu, or Jade Rabbit, roused from its third lunar night slumber on Friday, stretching its wings in the sun after its dormancy in temperatures as low as minus 180 degrees Celsius. People on Earth were relieved by its greeting on an online diary posted under the name ""Lunar Rover Yutu.""
""Don't poke me... I'm already up!"" the six-foot robot told the 600,000-strong followers of the blog, who had been crossing their fingers that the rover would survive its second sleep since a mechanical abnormality was spotted at the end of January.
""Any carrot pie for me?"" Yutu asked upon waking on March 14, a day celebrated by mathematics enthusiasts as ""Pi Day"" in honor of the famous ratio's first few digits, 3.14.
Named after the pet rabbit of moon goddess Chang'e from Chinese legend, the lunar rover largely stayed out of the spotlight until news came that a mechanical control abnormality prior to its second dormancy might cripple the robot.
The news meant that Yutu might never wake up when dawn greeted the moon.
The vehicle had been on the moon for 42 days and traveled for more than 100 meters when its second lunar night, equivalent to a fortnight on Earth, fell on Jan. 25. The mechanical errors posed a survival challenge for the country's first moon rover.
Online communities worried about the fate of Jade Rabbit after a post on Sina Weibo, China's answer to Twitter, said, ""Ah, I'm broken,"" telling people that the rover ""might not make it through this moon night.""
""I thought I could hop around here for three months, but if this trip ends prematurely, I'm not afraid,"" said the blog entry.
The unverified Weibo account ""Lunar Rover Yutu"" began keeping a diary for the robot, written in a rabbit's voice, on Dec. 1, one day before the rover's launch.
The farewell message attracted broader attention to both the rover and the blog account.
Its last words, ""Good night, Earth. Good night, humanity,"" prompted both tears and prayers from ""rabbit fans.""
Blessings flooded social media and the blogosphere, with fans saying, ""Wake up, rabbit!"" and ""Come on, bunny! We all stand by you!""
The Weibo account remained silent for two weeks, with its followers prepared for the worst until Feb. 13, when the robot announced its survival by asking, ""Hi, anyone there?""
The post went viral with over 119,000 reposts, 72,000 comments and 85,000 likes. Even overseas netizens and media joined to hail Yutu's survival.
""YIPPEEE!!! Nice!! I read the headline and I cheered so loud, I fear my neighbors might think I'm nuts... lol! That's so cool for China, the mission and space exploration in general!"" wrote user Jeffrey Boerst in the comments section of an article from Universe Today, a space and astronomy news site.
The report began with the two-word lead ""Yutu Lives!"" and referred to the rover as ""the little 'rabbit' beloved worldwide.""
TO THE MOON
The bunny embarked on its adventure on Dec. 2, when an enhanced Long March-3B rocket carrying its mothership, the Chang'e-3 lunar probe, blasted off at the Xichang Satellite Launch Center in southwest China.
Before the launch, the ""Yutu Lunar Rover"" blog reported that the rabbit was ""a bit nervous.""
A major challenge for the 140-kg robot was the 300-degree Celsius temperature fluctuation on the moon. When the sun sets, the solar-powered rover must hibernate and survive the night with a radioisotope heat source.
After traveling for 12 days, Chang'e-3 touched down on the moon's Sinus Iridum, or the Bay of Rainbows, on Dec. 14, becoming China's first spacecraft to soft land on the surface of an extraterrestrial body. China is the third country to carry out such a rover mission after the United States and the former Soviet Union.
Yutu separated from the Chang'e-3 mothership lander the next day and set foot on the moon, which had not been visited for 38 years since a Soviet Union probe landed in 1976.
And then Yutu and the lander began taking pictures of each other after Yutu moved to a spot about nine meters north of the lander.
In a color image, the ""rabbit"" spreads its arms and ""stares"" at the camera while bearing a Chinese national flag.
The photographs marked the ""complete success"" of the Chang'e-3 mission, according to Ma Xingrui, chief commander of China's lunar program.
Yutu is tasked with surveying the moon's geological structure and surface substances and will also look for natural resources for three months using its radar, panoramic camera, particle X-ray device and infrared imaging equipment.
So far it has collected a large number of scientific images and data, including a 360-degree landscape photo and over 11,000 pieces of data about the moon's surface structures. It has also sampled lunar rocks for analysis back on Earth, according to the State Administration of Science, Technology and Industry for National Defense (SASTIND).
WILL IT BE BACK?
Yutu's waking from its third dormancy suggests that the lunar rover has survived its design life of three months.
With its mechanical abnormality still unsolved, the ailing rover will continue to work, roaming on the moon while commanded by the mission control center, according to SASTIND.
Scientists are still working to check and solve Yutu's mechanical abnormality, hoping it can live as long as possible. Chang'e-2, China's second lunar probe, has been working nearly three years longer than its expected life and is currently 70 million kilometers from Earth as China's first man-made asteroid.
""We hope it will live longer and go on working. We don't mind staying up working every night,"" said Ye Peijian, chief scientist of the Chang'e-3 program.
But checking and fixing the rover's errors is a job almost as complicated as designing and creating a new one, said Ye.
Pei Zhaoyu, spokesman for the lunar program, said that the abnormality came to researchers as a surprise.
""But worry alone solves no problem and we have to work out a solution,"" he said.
Most of the program's researchers gave up their Spring Festival holidays, which coincided with the robot's second dormancy, to spot causes of the problem and work out solutions for any possible situation, Pei said.
Pei said that the robot's second awakening was good news that far exceeded their worst preparations.
Now with another surprising wake-up, people 380,000 kilometers away on Earth are expecting more miracles from the robotic rabbit.
""Big fortune follows a hair-width escape from death,"" wrote Weibo user Yuyinniaoniao, citing a Chinese saying. ""Just follow the example of your 'sister' Chang'e-2 and live longer.""
Though its moon adventure is only a one-way journey, and the robot may end up as space trash, one Weibo user imagined another scene:
""One year later, the little guy from Chang'e-5 mission came, passing by my body which was covered with lunar dust. I sighed. How cold it is during the lunar night! Ten years later, I saw the five-star red flag on the spacesuit, and I was picked up. I was going home,"" wrote user Kevin-Ji Xuetao, replying to a post under the ""Yutu Lunar Rover"" microblog.
""One hundred years later, I heard a kid ask his mum, 'Is it the moon rover Yutu?' There I was, showcased in a museum, watching my peers explore farther and farther in space.""",'% robot%'
