,Text,favorited,favoriteCount,Date,truncated,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
344,"#Survivor #Survivor2018
#Çukur #Söz #SiyahBeyazAşk
#Anket #Seçim #Türkiye
#AKP #CHP #MHP #İYİParti #SaadetPartisi… https://t.co/iPwSfYD8Yd",FALSE,1,2018-03-19 19:29:58,TRUE,9.75816670353789E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TurkTSKAtaturk,0,FALSE,FALSE
345,"RT @caritas_milano: L'#assedio di #Afrin e il dramma dei civili curdi
Oltre 200 mila senza cibo e acqua
https://t.co/pFzaPFlMmQ https://t.c…",FALSE,0,2018-03-19 19:29:58,FALSE,9.75816668629828E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",87c30e48722248e,18,TRUE,FALSE
346,"RT @TRDiplomacy: #Afrin Operasyonu’ndan sonra Türkiye’nin oluşturmayı planladığı #GüvenliBölge

#ZeytinDalıHarekatı https://t.co/c3MFNMvB5F",FALSE,0,2018-03-19 19:29:57,FALSE,9.75816664376856E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AsturkEyup,41,TRUE,FALSE
347,RT @BeckyCNN: .@ikalin1 tells me @RT_Erdogan is taking reports of looting by Turkish backed forces in #Afrin “very seriously”. https://t.co…,FALSE,0,2018-03-19 19:29:56,FALSE,9.7581666009027E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Engul_1648,169,TRUE,FALSE
348,"RT @anadoluajansi: #Afrin'de Mehmetçik'ten komando andı

Afrin kent merkezini ele geçiren Mehmetçik'ten komando andı. İşte yemin ettikleri…",FALSE,0,2018-03-19 19:29:55,FALSE,9.75816657909244E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alpaslan__YLDRM,57,TRUE,FALSE
349,RT @Partisangirl: #Arab and #Kurdish speaking civilians flee #Afrin as #Turkey and Rebels move in. I suspect the women at 00:54s was speaki…,FALSE,0,2018-03-19 19:29:55,FALSE,9.75816657024307E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ClubBayern,108,TRUE,FALSE
350,RT @d_lara095: Türkei lässt plündern / Milizen rauben Häuser im besetzten #Afrin aus. Kurdische Kräfte erklären Guerillakrieg gegen… https:…,FALSE,0,2018-03-19 19:29:54,FALSE,9.75816652678943E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Azad39273998,12,TRUE,FALSE
351,"RT @tarafsiz_anket: BEDELLİ ASKERLİK GELMELİ Mİ?

TAKİP EDİP OY KULLANALIM
#YHSninSesiMustafaKalaycı Ali Koç #SinemeSessizKalma Suudi Arabi…",FALSE,0,2018-03-19 19:29:54,FALSE,9.75816651265511E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Emr3Zengin,81,TRUE,FALSE
352,"RT @RSF_tr: #Afrin operasyonuna dair bir haberi eleştiren, hiç bir biçimde şiddeti özendirmeyen Türkiye Barış Vakfı kurucu üyesi ve @Halkin…",FALSE,0,2018-03-19 19:29:54,FALSE,9.75816651223523E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13John_Lock,74,TRUE,FALSE
353,RT @NamanTarcha: +++#Siria🇸🇾 #Damasco Ministero Esteri #siriano chiede l’immediato ritiro delle forze turche dai territori siriani e defini…,FALSE,0,2018-03-19 19:29:51,FALSE,9.75816641773793E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarilenaAll,38,TRUE,FALSE
354,@DefenseUnits's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:29:51,FALSE,9.75816640481972E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",true_leveller,144,TRUE,FALSE
355,"RT @Selenznn: Sen Hilal taktiği nedir bilirmisin yeğen☪️🇹🇷🇹🇷🇹🇷😎

  #Afrin https://t.co/NLXdnIO6By",FALSE,0,2018-03-19 19:29:51,FALSE,9.75816639278133E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_Hiraa_,2,TRUE,FALSE
356,"RT @jcasulleras: La comunitat internacional fa els ulls grossos al genocidi contra els kurds. Avui, a #Afrin. Ho explica de manera magistra…",FALSE,0,2018-03-19 19:29:49,FALSE,9.75816632353387E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fricart,148,TRUE,FALSE
357,"RT @TobiasHuch: Hinrichtungen, Folter, Vergewaltigungen, Plünderungen. Die Schergen des Terrorfürsten #Erdogan drehen in #Afrîn komplett du…",FALSE,0,2018-03-19 19:29:48,FALSE,9.75816627081105E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sahindi63,189,TRUE,FALSE
358,"RT @MartinGlasenapp: Hm, das US-Außenministerium zeigt sich jetzt „zutiefst besorgt“ über die humanitäre Lage in #Afrin. Immerhin fordert e…",FALSE,0,2018-03-19 19:29:47,FALSE,9.75816621687214E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",crudit,23,TRUE,FALSE
359,RT @NatalieAmiri: Türkische Truppen hissen türkische Fahne auf Regierungsgebäude in #Afrin in #Syrien. Darf ein Mitglied der #Nato so hande…,FALSE,0,2018-03-19 19:29:45,FALSE,9.75816614393401E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GeorgiosSL,276,TRUE,FALSE
360,RT @franequiza: Families fleeing the conflict in #Afrin city are taking refuge in neighboring  Nubul village. Many are staying at mosques a…,FALSE,0,2018-03-19 19:29:45,FALSE,9.7581661330706E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AdedejiRain,47,TRUE,FALSE
361,"RT @TobiasHuch: Hinrichtungen, Folter, Vergewaltigungen, Plünderungen. Die Schergen des Terrorfürsten #Erdogan drehen in #Afrîn komplett du…",FALSE,0,2018-03-19 19:29:44,FALSE,9.75816610983436E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avsbes,189,TRUE,FALSE
362,"RT @oztrk_aydn: Askeri operasyonlarda ABD ve Türkiye arasındaki fark.

📌ABD'nin operasyon düzenlediği #Rakka ve #Musul

📌Türkiye'nin operas…",FALSE,0,2018-03-19 19:29:44,FALSE,9.75816610173915E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sezginy87512879,13,TRUE,FALSE
363,"RT @LeMediaTV: .@Yanmdi nous parle maintenant de la situation à #Afrin.
@FabriceBalanche, chercheur détaché sur la géographie politique de…",FALSE,0,2018-03-19 19:29:44,FALSE,9.75816609557307E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",framboazz,9,TRUE,FALSE
364,RT @irfanspmz: #Afrin #zeytindaliharekati Afrin merkezi ele geçirmek ile taçlandı.Türkiye sevgisi Suriye’de çığ gibi büyüyor.Azez’de Türk v…,FALSE,0,2018-03-19 19:29:43,FALSE,9.7581660563977E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",beuth_m,15,TRUE,FALSE
365,"RT @muslimgunduz: #Afrin 
Allah'ım ingiliz'in devlet olarak böyle bir seyir takip edip tabuta konulduğunu görmeyi bizlere nasip eyle amin h…",FALSE,0,2018-03-19 19:29:42,FALSE,9.75816602934563E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ebedi_firak,196,TRUE,FALSE
366,RT @FatmaYucel14: ALLAH şanlı ordumuza güç kuvvet versin #AfrinOperasyonu #Afrin   #ÇanakkaleGeçilmez https://t.co/DkA6ch8tYS,FALSE,0,2018-03-19 19:29:42,FALSE,9.75816602552885E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hayalim343434,8,TRUE,FALSE
367,"RT @Arezoohosseini4: #stop_efrin_genocide  #efrin
#afrin
#breaksilenceonefrin https://t.co/GL2VYDbExi",FALSE,0,2018-03-19 19:29:42,FALSE,9.75816601000927E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",parshangaminian,7,TRUE,FALSE
368,"RT @Selenznn: Noktalı yerleri siz tamamlayınız😏😎
  #Afrin
#18Mart https://t.co/VseUQvGHzF",FALSE,0,2018-03-19 19:29:41,FALSE,9.75816598190809E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_Hiraa_,2,TRUE,FALSE
369,RT @anadoluagency: #Afrin residents hand over 3 terrorists to Turkish army https://t.co/UCd7dUp2Rf https://t.co/6dChWyGFJF,FALSE,0,2018-03-19 19:29:41,FALSE,9.75816598069002E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",islandbaazar,13,TRUE,FALSE
370,"RT @isimsizler_TR: ABD’den kahpece açıklama

ABD Dışişleri Bakanlığı, Afrin'in teröristlerden temizlenmesiyle ilgili 

""Kürtler Türk ordusu…",FALSE,0,2018-03-19 19:29:40,FALSE,9.75816595829379E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KMengir,89,TRUE,FALSE
371,RT @BengisuRTE: @suffegruplari @emreakneferRTE @enderungruplari @Akurt_571 @HulyaaHy @Byincekara @mstf_aslanturk @melekkkk1453 @AdeLDidem @…,FALSE,0,2018-03-19 19:29:40,FALSE,9.75816595661566E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ak_Vatan_Bayrak,24,TRUE,FALSE
372,RT @tagesschau: Nach Eroberung Afrins: Erdogans nächstes Ziel https://t.co/xHrpmWkX4D #Syrien #Afrin #Türkei #Kurden #YPG,FALSE,0,2018-03-19 19:29:39,FALSE,9.75816590850757E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",heike1502,13,TRUE,FALSE
373,"#Afrin #AfrinNotAlone 
#Erdogan
Mit deutschen Panzern die Welt erobern. Das wird dann demnächst Adolf Eichmann, ähe… https://t.co/rNzJhdxmLs",FALSE,6,2018-03-19 19:29:39,TRUE,9.75816588409614E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IQ_Stimulator,1,FALSE,FALSE
374,"RT @AltAkl2: Teroristlerin  yalanı

"" #Tsk #Afrin de hastaneyi bombayla vurdu"" dediği hastane
sapasağlam yerinde

#Efrîn 
#AfrinOperasyonu…",FALSE,0,2018-03-19 19:29:39,FALSE,9.75816588048962E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sinemcicek70,267,TRUE,FALSE
375,"RT @themarginale: Türk Silahlı Kuvvetlerimizin #Afrin zaferinden sonra, Fırat kalkanı Harekatı bölgesindeki camilerden tekbir sesleri yükse…",FALSE,0,2018-03-19 19:29:38,FALSE,9.75816585205224E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Smeyye80673473,472,TRUE,FALSE
376,RT @jungewelt: Brandschatzender Mob: Mit Ankara verbündete ­islamistische Kämpfer ziehen plündernd durch die eroberte Stadt #Afrin https://…,FALSE,0,2018-03-19 19:29:37,FALSE,9.75816582738915E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ptrycc,20,TRUE,FALSE
377,"RT @SadikHulusi: Bugün  18 Mart  Çanakkale'nin geçilemediği, Afrin'in fethedildiği  gün! kutlu olsun
#CanakkaleGecilmez 
#18Mart1915Canakka…",FALSE,0,2018-03-19 19:29:37,FALSE,9.75816581350642E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ahmetzl52117612,1,TRUE,FALSE
378,"RT @federico_rago91: #Afrin è caduta nel silenzio generale, non è finita, #Erdogan non si fermerà qui. L'attenzione ora deve spostarsi su #…",FALSE,0,2018-03-19 19:29:37,FALSE,9.75816580411089E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Livio889,1,TRUE,FALSE
379,"RT @TobiasHuch: Hinrichtungen, Folter, Vergewaltigungen, Plünderungen. Die Schergen des Terrorfürsten #Erdogan drehen in #Afrîn komplett du…",FALSE,0,2018-03-19 19:29:36,FALSE,9.75816575935832E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",true_leveller,189,TRUE,FALSE
380,RT @AmbRedaMansour: If you want to know why the #Syrian opposition failed against #Assad this is one clue: Turkish-backed Syrian #Oppositio…,FALSE,0,2018-03-19 19:29:35,FALSE,9.75816572769104E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",liberalfish,12,TRUE,FALSE
381,"RT @VoxNewsInfo: #Afrin: Truppe turche saccheggiano Afrin, abbattono statue – FOTO https://t.co/23cpka9LsR #festadelpapà",FALSE,0,2018-03-19 19:29:34,FALSE,9.7581656868388E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Se23rex,2,TRUE,FALSE
382,@YekineParastin's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:29:34,FALSE,9.75816568331481E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",serhedekurde,59,TRUE,FALSE
383,"RT @RomainCaillet: Annonce de la mort de Hêlîn Qereçox (Anna Campbell), combattante britannique des YPJ, qui aurait été tuée à #Afrin. http…",FALSE,0,2018-03-19 19:29:33,FALSE,9.75816566850904E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CookieM71720969,17,TRUE,FALSE
384,RT @PamelaTamby: La ville d'#Afrin est tombée entre les mains de l'autocrate islamiste #Erdogan. Je suis écoeurée par l'Occident qui a lâch…,FALSE,0,2018-03-19 19:29:32,FALSE,9.75816562220458E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michougall,140,TRUE,FALSE
385,"RT @statedeptspox: We are deeply concerned by UN evacuation reports of up to 250,000 Kurds from #Afrin #Syria. We call on all relevant acto…",FALSE,0,2018-03-19 19:29:32,FALSE,9.75816558974001E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FaisalShaikh113,77,TRUE,FALSE
386,"RT @statedeptspox: We are deeply concerned by UN evacuation reports of up to 250,000 Kurds from #Afrin #Syria. We call on all relevant acto…",FALSE,0,2018-03-19 19:29:32,FALSE,9.75816558814442E+017,NA,"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>",MarioZambeli,77,TRUE,FALSE
387,@Haw_Kurdy's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:29:31,FALSE,9.75816557086507E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ilorphano,169,TRUE,FALSE
388,"RT @NAV_DEM: Hunderttausende Zivilisten, die aufgrund der Barbarei des türkischen Staates aus #Afrin fliehen mussten, sind hilflos auf der…",FALSE,0,2018-03-19 19:29:31,FALSE,9.75816555404644E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ttrueten,39,TRUE,FALSE
389,"RT @statedeptspox: We are deeply concerned by UN evacuation reports of up to 250,000 Kurds from #Afrin #Syria. We call on all relevant acto…",FALSE,0,2018-03-19 19:29:30,FALSE,9.75816553374593E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HenryDav19,77,TRUE,FALSE
390,Hey @realDonaldTrump will you continue to drop your pant in front of Turkey who is invading and murduring your ally… https://t.co/2Y8XIcVq50,FALSE,0,2018-03-19 19:29:30,TRUE,9.75816551894003E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thekillersducks,0,FALSE,FALSE
391,#afrin Türklerin #dolar 3.95,FALSE,0,2018-03-19 19:29:29,FALSE,9.75816547888443E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ByMertAslan,0,FALSE,FALSE
392,"RT @Anarquismos14: Anna Campbell - Descanse en paz Compañera.
19 de marzo de 2018

Con una gran tristeza nos enteramos del fallecimiento de…",FALSE,0,2018-03-19 19:29:29,FALSE,9.7581654759064E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",63_olaussen,16,TRUE,FALSE
393,@DefenseUnits's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:29:28,FALSE,9.75816544704975E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",serhedekurde,28,TRUE,FALSE
394,"RT @vvanwilgenburg: Acc to my info there are thousands of #Afrin IDPs in villages near Nubl and Basuta who need urgent help, local journali…",FALSE,0,2018-03-19 19:29:28,FALSE,9.75816544335909E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",zzzmarie1,42,TRUE,FALSE
395,@Swe_Senay_Sahin's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:29:26,FALSE,9.75816534722531E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Swe_Senay_Sahin,0,FALSE,FALSE
396,Zalım #Amerika biz #Afrin derken sen doları 4 liraya çıkarttın.,FALSE,0,2018-03-19 19:29:25,FALSE,9.75816532088492E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ekrembulbu,0,FALSE,FALSE
397,"RT @Hispantv: Erdogan: Tras #Afrin, #Turquía atacará Kobani, Al-Qamishli y Manbiy  https://t.co/tJpihXZ4Qz https://t.co/SDSHFKLjuN",FALSE,0,2018-03-19 19:29:25,FALSE,9.75816532063347E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chelivega,3,TRUE,FALSE
398,"RT @TimInHonolulu: If Mueller @FBIWFO didn't have basis to charge @realDonaldTrump with treason, he does now. Appears Trump agreed with #Pu…",FALSE,0,2018-03-19 19:29:24,FALSE,9.7581652847716E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nick_arthurs,6,TRUE,FALSE
399,"RT @blacktom1961: Η Βρετανία βγάζει αφρούς για τη δηλητηρίαση από τη Ρωσία του Σεργκέι Σκριπάλ.
Η Βρετανία βγάζει τον σκασμό για την εξόντω…",FALSE,0,2018-03-19 19:29:23,FALSE,9.75816524429656E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",giorgosanergos,22,TRUE,FALSE
400,"RT @TurkKizilayi: Türk Kızılayı #Afrin'de!

Bölgede yaşayan sivil halka ülkemizin yardım elini uzattık. #ŞefkatNöbeti'ni Afrin'e taşıdık. h…",FALSE,0,2018-03-19 19:29:22,FALSE,9.75816518616388E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aysesibelyilmaz,64,TRUE,FALSE
401,"RT @tarafsiz_anket: BEDELLİ ASKERLİK GELMELİ Mİ?

TAKİP EDİP OY KULLANALIM
#YHSninSesiMustafaKalaycı Ali Koç #SinemeSessizKalma Suudi Arabi…",FALSE,0,2018-03-19 19:29:21,FALSE,9.75816513746882E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ahmet01104859,81,TRUE,FALSE
402,U.S. Navy assault ship arrives in Cyprus amid energy row | #afrin #erdogan https://t.co/yzSI904qeB,FALSE,0,2018-03-19 19:29:18,FALSE,9.75816502581649E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Abu_Marre_ABout,0,FALSE,FALSE
403,RT @PamelaTamby: La ville d'#Afrin est tombée entre les mains de l'autocrate islamiste #Erdogan. Je suis écoeurée par l'Occident qui a lâch…,FALSE,0,2018-03-19 19:29:18,FALSE,9.75816501910524E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",soso13390,140,TRUE,FALSE
404,@DefenseUnits's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:29:16,FALSE,9.75816494100746E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",kurd_rend,28,TRUE,FALSE
405,"RT @FesihAcar01: ABD Türkiye’nin #Afrin’de olmasından endişeliymiş!
#Afrin’i kaybettik bari Menbiç’i kurtaralım derdinde.
Daha dur ABD !
Sı…",FALSE,0,2018-03-19 19:29:16,FALSE,9.75816492972479E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YasinEr_1299,95,TRUE,FALSE
406,RT @AhmedAram95: Eventually #Afrin told the whole word that Human Right is the biggest lie..,FALSE,0,2018-03-19 19:29:16,FALSE,9.7581649209163E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arooj_abid,6,TRUE,FALSE
407,"RT @mgulluoglu: #Afrin
1 Buse 1 oyuncak https://t.co/5vHieFCQQg",FALSE,0,2018-03-19 19:29:15,FALSE,9.75816489474379E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",adilsiraz,21,TRUE,FALSE
408,"RT @RTenfrancais: 🔴 Le gouvernement #syrien condamne «l'occupation turque» d'#Afrin et réclame un «retrait immédiat»
➡️ https://t.co/an6wMy…",FALSE,0,2018-03-19 19:29:15,FALSE,9.75816488950096E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wattschrisman57,60,TRUE,FALSE
409,RT @martynware: The latest The martynware Daily! https://t.co/anx12JG7ij Thanks to @mconway70 @brookebay21 @pipsterish #afrin #music,FALSE,0,2018-03-19 19:29:15,FALSE,9.75816487826018E+017,NA,"<a href=""HTTP://WWW.DNR-CREW.COM"" rel=""nofollow"">famednr@gmail.com.</a>",MusicGamePromo,2,TRUE,FALSE
410,@ariherki's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:29:14,FALSE,9.75816486953607E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Hasan28953242,4,TRUE,FALSE
411,"RT @ismail_kupeli: Wie immer wieder gesagt: Es geht nicht nur um #Afrin, sondern um #Rojava insgesamt. https://t.co/SomSpLKbZG",FALSE,0,2018-03-19 19:29:12,FALSE,9.75816478195966E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MomoM3_RM,131,TRUE,FALSE
412,As the terrorist PKK continues to sustain massive losses following Türkiye’s #OperationOliveBranch in #Syria’s… https://t.co/4GBxRJQ9Qi,FALSE,0,2018-03-19 19:29:12,TRUE,9.75816474634973E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TurkishPolitics,0,FALSE,FALSE
413,"RT @a_angeltsak: #GhoutaGenocide #Syria #Afrin 
.....""κλαδος ελαιας""...!!!! https://t.co/zhvAzzM8Da",FALSE,0,2018-03-19 19:29:11,FALSE,9.7581647382127E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",panagrod1,7,TRUE,FALSE
414,"RT @AysenrOrdu: Mükemmel bir gece... 
Buram buram kokan karanfil kokuları.
Ay yıldızı teker teker dokunan al bayrağım.
#KykdaÇanakkaleRuhu…",FALSE,0,2018-03-19 19:29:10,FALSE,9.75816468293186E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ftm_ari,5,TRUE,FALSE
415,What should happen?😱 #Syria #FSA #SDF #YPG #Turkey #Assad #Afrin #EasternGhouta #Russia #TalRifaat… https://t.co/QcIFqQ0is8,FALSE,0,2018-03-19 19:29:07,TRUE,9.75816456226136E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LaurusRavni,0,FALSE,FALSE
416,"RT @MartinGlasenapp: Hm, das US-Außenministerium zeigt sich jetzt „zutiefst besorgt“ über die humanitäre Lage in #Afrin. Immerhin fordert e…",FALSE,0,2018-03-19 19:29:07,FALSE,9.75816455919997E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NOlympia_HH,23,TRUE,FALSE
417,"RT @Ezidi2: Looting of shops and houses in the city of Afrin.
#BreakSilenceOnAfrin #Afrin https://t.co/EAHTS430Xi",FALSE,0,2018-03-19 19:29:06,FALSE,9.75816452124107E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",thjm169,26,TRUE,FALSE
418,RT @SirSchnee: In #Afrin rollen deutsche Panzer und türkische Horden ziehen plündernd und schändend durch die Straßen. Was sagt eigentlich…,FALSE,0,2018-03-19 19:29:06,FALSE,9.75816449595007E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",StefanLichter,6,TRUE,FALSE
419,"#Afrin zaferi #ABD'yi rahatsız etti: Endişeliyiz #ABD Dışişleri Bakanlığı, #TSK ve #ÖSO'nun başarıyla kontrolünü sa… https://t.co/PsMzoz9j10",FALSE,0,2018-03-19 19:29:04,TRUE,9.75816444788314E+017,NA,"<a href=""http://www.anahaber.com"" rel=""nofollow"">AnahabercomTW</a>",AnaHabercom,0,FALSE,FALSE
420,@CommuneInt's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:29:04,FALSE,9.75816442556879E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ilorphano,205,TRUE,FALSE
421,RT @PamelaTamby: La ville d'#Afrin est tombée entre les mains de l'autocrate islamiste #Erdogan. Je suis écoeurée par l'Occident qui a lâch…,FALSE,0,2018-03-19 19:29:04,FALSE,9.75816441583763E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FoudePicardie,140,TRUE,FALSE
422,"RT @TimInHonolulu: #ISIS, al-Qaeda, Talaban &amp; #Uighurs are in #Afrin. They don't usually respect cease fires.  You are tasked under the 200…",FALSE,0,2018-03-19 19:29:03,FALSE,9.75816439369171E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JacquelineWxxx,7,TRUE,FALSE
423,"RT @VolkanDogan26: #Afrin #ZeytinDalı Operasyonunda Perşembe günü yararlanarak tedavi gören Eskişehir'li hemşerimiz, Büyükdere Mahalle saki…",FALSE,0,2018-03-19 19:29:02,FALSE,9.75816436416381E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AhmetTuranYldz8,173,TRUE,FALSE
424,RT @BoraDemiraslan: People of #Afrin and children are happy. https://t.co/XvcXRxy72S,FALSE,0,2018-03-19 19:29:02,FALSE,9.75816433962643E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",bahareh1991,9,TRUE,FALSE
